Kód kraja,Názov kraja,Kód územného obvodu,Názov územného obvodu,Kód okresu,Názov okresu,Číslo politického subjektu,Názov politického subjektu,Počet platných hlasov,Podiel platných hlasov v %,"Počet voličov, ktorí využili právo prednostného hlasovania","Podiel voličov, ktorí využili právo prednostného hlasovania v %"
2,Trnavský kraj,202,Galanta,202,Galanta,14,MySlovensko,51,0.1,36,70.58
2,Trnavský kraj,202,Galanta,202,Galanta,15,Slovenská národná strana,1923,3.79,1663,86.47
2,Trnavský kraj,202,Galanta,202,Galanta,16,SMER - sociálna demokracia,10647,20.98,8875,83.35
2,Trnavský kraj,202,Galanta,202,Galanta,17,HLAS - sociálna demokracia,5823,11.47,4820,82.77
2,Trnavský kraj,202,Galanta,202,Galanta,18,SZÖVETSÉG - Magyarok,10331,20.36,9197,89.02
2,Trnavský kraj,202,Galanta,202,Galanta,19,SRDCE vlastenci a dôchodcovia,30,0.05,16,53.33
2,Trnavský kraj,202,Galanta,202,Galanta,20,SDKU - DS,12,0.02,4,33.33
2,Trnavský kraj,202,Galanta,202,Galanta,21,Kotlebovci - Ľudová strana Naše Slovensko,393,0.77,324,82.44
2,Trnavský kraj,202,Galanta,202,Galanta,22,Demokrati,1110,2.18,924,83.24
2,Trnavský kraj,202,Galanta,202,Galanta,23,Kresťanskodemokratické hnutie,1408,2.77,1007,71.51
2,Trnavský kraj,202,Galanta,202,Galanta,24,KARMA,46,0.09,29,63.04
2,Trnavský kraj,202,Galanta,202,Galanta,25,REPUBLIKA,2049,4.03,1751,85.45
2,Trnavský kraj,203,Piešťany,204,Piešťany,1,Pirátska strana - Slovensko,87,0.24,55,63.21
2,Trnavský kraj,203,Piešťany,204,Piešťany,2,PRINCÍP,9,0.02,5,55.55
2,Trnavský kraj,203,Piešťany,204,Piešťany,3,Progresívne Slovensko,7417,20.48,5217,70.33
2,Trnavský kraj,203,Piešťany,204,Piešťany,4,SPOLOČNE OBČANIA SLOVENSKA,41,0.11,23,56.09
2,Trnavský kraj,203,Piešťany,204,Piešťany,5,OĽANO A PRIATELIA,2661,7.35,2308,86.73
2,Trnavský kraj,203,Piešťany,204,Piešťany,6,Komunistická strana Slovenska,132,0.36,92,69.69
2,Trnavský kraj,203,Piešťany,204,Piešťany,7,Maďarské fórum,7,0.01,5,71.42
2,Trnavský kraj,203,Piešťany,204,Piešťany,8,Vlastenecký blok,22,0.06,20,90.9
2,Trnavský kraj,203,Piešťany,204,Piešťany,9,"Modrí, Most - Híd",29,0.08,22,75.86
2,Trnavský kraj,203,Piešťany,204,Piešťany,10,SPRAVODLIVOSŤ,14,0.03,8,57.14
2,Trnavský kraj,203,Piešťany,204,Piešťany,11,Slovenské Hnutie Obrody,16,0.04,11,68.75
2,Trnavský kraj,203,Piešťany,204,Piešťany,12,Sloboda a Solidarita,2291,6.32,1785,77.91
2,Trnavský kraj,203,Piešťany,204,Piešťany,13,SME RODINA,737,2.03,588,79.78
2,Trnavský kraj,203,Piešťany,204,Piešťany,14,MySlovensko,92,0.25,79,85.86
2,Trnavský kraj,203,Piešťany,204,Piešťany,15,Slovenská národná strana,2068,5.71,1790,86.55
2,Trnavský kraj,203,Piešťany,204,Piešťany,16,SMER - sociálna demokracia,9606,26.53,7859,81.81
2,Trnavský kraj,203,Piešťany,204,Piešťany,17,HLAS - sociálna demokracia,5014,13.85,4002,79.81
2,Trnavský kraj,203,Piešťany,204,Piešťany,18,SZÖVETSÉG - Magyarok,22,0.06,16,72.72
2,Trnavský kraj,203,Piešťany,204,Piešťany,19,SRDCE vlastenci a dôchodcovia,22,0.06,14,63.63
2,Trnavský kraj,203,Piešťany,204,Piešťany,20,SDKU - DS,13,0.03,4,30.76
2,Trnavský kraj,203,Piešťany,204,Piešťany,21,Kotlebovci - Ľudová strana Naše Slovensko,412,1.13,357,86.65
2,Trnavský kraj,203,Piešťany,204,Piešťany,22,Demokrati,1351,3.73,1149,85.04
2,Trnavský kraj,203,Piešťany,204,Piešťany,23,Kresťanskodemokratické hnutie,2196,6.06,1537,69.99
2,Trnavský kraj,203,Piešťany,204,Piešťany,24,KARMA,98,0.27,79,80.61
2,Trnavský kraj,203,Piešťany,204,Piešťany,25,REPUBLIKA,1843,5.09,1522,82.58
2,Trnavský kraj,204,Senica,205,Senica,1,Pirátska strana - Slovensko,119,0.36,81,68.06
2,Trnavský kraj,204,Senica,205,Senica,2,PRINCÍP,12,0.03,7,58.33
2,Trnavský kraj,204,Senica,205,Senica,3,Progresívne Slovensko,5934,18.12,4100,69.09
2,Trnavský kraj,204,Senica,205,Senica,4,SPOLOČNE OBČANIA SLOVENSKA,27,0.08,17,62.96
2,Trnavský kraj,204,Senica,205,Senica,5,OĽANO A PRIATELIA,3048,9.3,2502,82.08
2,Trnavský kraj,204,Senica,205,Senica,6,Komunistická strana Slovenska,235,0.71,147,62.55
2,Trnavský kraj,204,Senica,205,Senica,7,Maďarské fórum,11,0.03,8,72.72
2,Trnavský kraj,204,Senica,205,Senica,8,Vlastenecký blok,36,0.1,30,83.33
2,Trnavský kraj,204,Senica,205,Senica,9,"Modrí, Most - Híd",41,0.12,25,60.97
2,Trnavský kraj,204,Senica,205,Senica,10,SPRAVODLIVOSŤ,21,0.06,13,61.9
2,Trnavský kraj,204,Senica,205,Senica,11,Slovenské Hnutie Obrody,13,0.03,8,61.53
2,Trnavský kraj,204,Senica,205,Senica,12,Sloboda a Solidarita,1882,5.74,1448,76.93
2,Trnavský kraj,204,Senica,205,Senica,13,SME RODINA,1108,3.38,914,82.49
2,Trnavský kraj,204,Senica,205,Senica,14,MySlovensko,39,0.11,29,74.35
2,Trnavský kraj,204,Senica,205,Senica,15,Slovenská národná strana,1733,5.29,1512,87.24
2,Trnavský kraj,204,Senica,205,Senica,16,SMER - sociálna demokracia,8277,25.27,6754,81.59
2,Trnavský kraj,204,Senica,205,Senica,17,HLAS - sociálna demokracia,4869,14.86,3898,80.05
2,Trnavský kraj,204,Senica,205,Senica,18,SZÖVETSÉG - Magyarok,21,0.06,16,76.19
2,Trnavský kraj,204,Senica,205,Senica,19,SRDCE vlastenci a dôchodcovia,28,0.08,14,50.0
2,Trnavský kraj,204,Senica,205,Senica,20,SDKU - DS,12,0.03,7,58.33
2,Trnavský kraj,204,Senica,205,Senica,21,Kotlebovci - Ľudová strana Naše Slovensko,387,1.18,303,78.29
2,Trnavský kraj,204,Senica,205,Senica,22,Demokrati,951,2.9,772,81.17
2,Trnavský kraj,204,Senica,205,Senica,23,Kresťanskodemokratické hnutie,1902,5.8,1288,67.71
2,Trnavský kraj,204,Senica,205,Senica,24,KARMA,49,0.14,32,65.3
2,Trnavský kraj,204,Senica,205,Senica,25,REPUBLIKA,1989,6.07,1702,85.57
2,Trnavský kraj,204,Senica,206,Skalica,1,Pirátska strana - Slovensko,89,0.35,58,65.16
2,Trnavský kraj,204,Senica,206,Skalica,2,PRINCÍP,7,0.02,5,71.42
2,Trnavský kraj,204,Senica,206,Skalica,3,Progresívne Slovensko,5172,20.69,3686,71.26
2,Trnavský kraj,204,Senica,206,Skalica,4,SPOLOČNE OBČANIA SLOVENSKA,30,0.12,15,50.0
2,Trnavský kraj,204,Senica,206,Skalica,5,OĽANO A PRIATELIA,2930,11.72,2456,83.82
2,Trnavský kraj,204,Senica,206,Skalica,6,Komunistická strana Slovenska,133,0.53,82,61.65
2,Trnavský kraj,204,Senica,206,Skalica,7,Maďarské fórum,12,0.04,12,100.0
2,Trnavský kraj,204,Senica,206,Skalica,8,Vlastenecký blok,19,0.07,17,89.47
2,Trnavský kraj,204,Senica,206,Skalica,9,"Modrí, Most - Híd",27,0.1,20,74.07
2,Trnavský kraj,204,Senica,206,Skalica,10,SPRAVODLIVOSŤ,16,0.06,13,81.25
2,Trnavský kraj,204,Senica,206,Skalica,11,Slovenské Hnutie Obrody,5,0.02,5,100.0
2,Trnavský kraj,204,Senica,206,Skalica,12,Sloboda a Solidarita,1559,6.23,1249,80.11
2,Trnavský kraj,204,Senica,206,Skalica,13,SME RODINA,767,3.06,645,84.09
2,Trnavský kraj,204,Senica,206,Skalica,14,MySlovensko,18,0.07,9,50.0
2,Trnavský kraj,204,Senica,206,Skalica,15,Slovenská národná strana,1466,5.86,1328,90.58
2,Trnavský kraj,204,Senica,206,Skalica,16,SMER - sociálna demokracia,5064,20.26,4168,82.3
2,Trnavský kraj,204,Senica,206,Skalica,17,HLAS - sociálna demokracia,3384,13.53,2753,81.35
2,Trnavský kraj,204,Senica,206,Skalica,18,SZÖVETSÉG - Magyarok,9,0.03,5,55.55
2,Trnavský kraj,204,Senica,206,Skalica,19,SRDCE vlastenci a dôchodcovia,13,0.05,10,76.92
2,Trnavský kraj,204,Senica,206,Skalica,20,SDKU - DS,11,0.04,3,27.27
2,Trnavský kraj,204,Senica,206,Skalica,21,Kotlebovci - Ľudová strana Naše Slovensko,281,1.12,226,80.42
2,Trnavský kraj,204,Senica,206,Skalica,22,Demokrati,942,3.76,774,82.16
2,Trnavský kraj,204,Senica,206,Skalica,23,Kresťanskodemokratické hnutie,1686,6.74,1268,75.2
2,Trnavský kraj,204,Senica,206,Skalica,24,KARMA,23,0.09,16,69.56
2,Trnavský kraj,204,Senica,206,Skalica,25,REPUBLIKA,1330,5.32,1147,86.24
2,Trnavský kraj,205,Trnava,203,Hlohovec,1,Pirátska strana - Slovensko,60,0.23,36,60.0
2,Trnavský kraj,205,Trnava,203,Hlohovec,2,PRINCÍP,7,0.02,5,71.42
2,Trnavský kraj,205,Trnava,203,Hlohovec,3,Progresívne Slovensko,3976,15.68,2713,68.23
2,Trnavský kraj,205,Trnava,203,Hlohovec,4,SPOLOČNE OBČANIA SLOVENSKA,26,0.1,13,50.0
2,Trnavský kraj,205,Trnava,203,Hlohovec,5,OĽANO A PRIATELIA,1787,7.04,1527,85.45
2,Trnavský kraj,205,Trnava,203,Hlohovec,6,Komunistická strana Slovenska,215,0.84,163,75.81
2,Trnavský kraj,205,Trnava,203,Hlohovec,7,Maďarské fórum,8,0.03,6,75.0
2,Trnavský kraj,205,Trnava,203,Hlohovec,8,Vlastenecký blok,10,0.03,7,70.0
2,Trnavský kraj,205,Trnava,203,Hlohovec,9,"Modrí, Most - Híd",31,0.12,24,77.41
2,Trnavský kraj,205,Trnava,203,Hlohovec,10,SPRAVODLIVOSŤ,4,0.01,4,100.0
2,Trnavský kraj,205,Trnava,203,Hlohovec,11,Slovenské Hnutie Obrody,29,0.11,23,79.31
2,Trnavský kraj,205,Trnava,203,Hlohovec,12,Sloboda a Solidarita,1270,5.0,1013,79.76
2,Trnavský kraj,205,Trnava,203,Hlohovec,13,SME RODINA,564,2.22,449,79.6
2,Trnavský kraj,205,Trnava,203,Hlohovec,14,MySlovensko,19,0.07,10,52.63
2,Trnavský kraj,205,Trnava,203,Hlohovec,15,Slovenská národná strana,1684,6.64,1411,83.78
2,Trnavský kraj,205,Trnava,203,Hlohovec,16,SMER - sociálna demokracia,7495,29.55,6156,82.13
2,Trnavský kraj,205,Trnava,203,Hlohovec,17,HLAS - sociálna demokracia,3970,15.65,3192,80.4
2,Trnavský kraj,205,Trnava,203,Hlohovec,18,SZÖVETSÉG - Magyarok,18,0.07,16,88.88
2,Trnavský kraj,205,Trnava,203,Hlohovec,19,SRDCE vlastenci a dôchodcovia,19,0.07,10,52.63
2,Trnavský kraj,205,Trnava,203,Hlohovec,20,SDKU - DS,6,0.02,5,83.33
2,Trnavský kraj,205,Trnava,203,Hlohovec,21,Kotlebovci - Ľudová strana Naše Slovensko,284,1.12,249,87.67
2,Trnavský kraj,205,Trnava,203,Hlohovec,22,Demokrati,908,3.58,787,86.67
2,Trnavský kraj,205,Trnava,203,Hlohovec,23,Kresťanskodemokratické hnutie,1497,5.9,1036,69.2
2,Trnavský kraj,205,Trnava,203,Hlohovec,24,KARMA,31,0.12,25,80.64
2,Trnavský kraj,205,Trnava,203,Hlohovec,25,REPUBLIKA,1439,5.67,1226,85.19
2,Trnavský kraj,205,Trnava,207,Trnava,1,Pirátska strana - Slovensko,179,0.23,99,55.3
2,Trnavský kraj,205,Trnava,207,Trnava,2,PRINCÍP,21,0.02,17,80.95
2,Trnavský kraj,205,Trnava,207,Trnava,3,Progresívne Slovensko,15033,19.38,11106,73.87
2,Trnavský kraj,205,Trnava,207,Trnava,4,SPOLOČNE OBČANIA SLOVENSKA,45,0.05,25,55.55
2,Trnavský kraj,205,Trnava,207,Trnava,5,OĽANO A PRIATELIA,8729,11.25,7479,85.67
2,Trnavský kraj,205,Trnava,207,Trnava,6,Komunistická strana Slovenska,249,0.32,133,53.41
2,Trnavský kraj,205,Trnava,207,Trnava,7,Maďarské fórum,34,0.04,29,85.29
2,Trnavský kraj,205,Trnava,207,Trnava,8,Vlastenecký blok,83,0.1,71,85.54
2,Trnavský kraj,205,Trnava,207,Trnava,9,"Modrí, Most - Híd",71,0.09,51,71.83
2,Trnavský kraj,205,Trnava,207,Trnava,10,SPRAVODLIVOSŤ,31,0.03,23,74.19
2,Trnavský kraj,205,Trnava,207,Trnava,11,Slovenské Hnutie Obrody,42,0.05,28,66.66
2,Trnavský kraj,205,Trnava,207,Trnava,12,Sloboda a Solidarita,5139,6.62,4144,80.63
2,Trnavský kraj,205,Trnava,207,Trnava,13,SME RODINA,1598,2.06,1299,81.28
2,Trnavský kraj,205,Trnava,207,Trnava,14,MySlovensko,84,0.1,55,65.47
2,Trnavský kraj,205,Trnava,207,Trnava,15,Slovenská národná strana,4035,5.2,3464,85.84
2,Trnavský kraj,205,Trnava,207,Trnava,16,SMER - sociálna demokracia,18868,24.32,15653,82.96
2,Trnavský kraj,205,Trnava,207,Trnava,17,HLAS - sociálna demokracia,10799,13.92,8705,80.6
2,Trnavský kraj,205,Trnava,207,Trnava,18,SZÖVETSÉG - Magyarok,28,0.03,20,71.42
2,Trnavský kraj,205,Trnava,207,Trnava,19,SRDCE vlastenci a dôchodcovia,52,0.06,32,61.53
2,Trnavský kraj,205,Trnava,207,Trnava,20,SDKU - DS,23,0.02,6,26.08
2,Trnavský kraj,205,Trnava,207,Trnava,21,Kotlebovci - Ľudová strana Naše Slovensko,592,0.76,501,84.62
2,Trnavský kraj,205,Trnava,207,Trnava,22,Demokrati,3060,3.94,2543,83.1
2,Trnavský kraj,205,Trnava,207,Trnava,23,Kresťanskodemokratické hnutie,4792,6.17,3597,75.06
2,Trnavský kraj,205,Trnava,207,Trnava,24,KARMA,64,0.08,41,64.06
2,Trnavský kraj,205,Trnava,207,Trnava,25,REPUBLIKA,3906,5.03,3330,85.25
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,1,Pirátska strana - Slovensko,53,0.25,38,71.69
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,2,PRINCÍP,6,0.02,2,33.33
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,3,Progresívne Slovensko,2922,13.98,2179,74.57
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,4,SPOLOČNE OBČANIA SLOVENSKA,19,0.09,11,57.89
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,5,OĽANO A PRIATELIA,1287,6.15,1100,85.47
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,6,Komunistická strana Slovenska,111,0.53,66,59.45
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,7,Maďarské fórum,12,0.05,8,66.66
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,8,Vlastenecký blok,34,0.16,31,91.17
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,9,"Modrí, Most - Híd",17,0.08,12,70.58
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,10,SPRAVODLIVOSŤ,12,0.05,6,50.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,11,Slovenské Hnutie Obrody,14,0.06,12,85.71
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,12,Sloboda a Solidarita,988,4.72,795,80.46
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,13,SME RODINA,448,2.14,375,83.7
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,14,MySlovensko,19,0.09,11,57.89
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,15,Slovenská národná strana,1442,6.89,1239,85.92
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,16,SMER - sociálna demokracia,6739,32.24,5631,83.55
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,17,HLAS - sociálna demokracia,3754,17.96,3086,82.2
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,18,SZÖVETSÉG - Magyarok,5,0.02,3,60.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,19,SRDCE vlastenci a dôchodcovia,17,0.08,9,52.94
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,20,SDKU - DS,6,0.02,3,50.0
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,21,Kotlebovci - Ľudová strana Naše Slovensko,228,1.09,178,78.07
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,22,Demokrati,418,1.99,341,81.57
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,23,Kresťanskodemokratické hnutie,1197,5.72,800,66.83
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,24,KARMA,16,0.07,7,43.75
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,25,REPUBLIKA,1137,5.43,993,87.33
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,1,Pirátska strana - Slovensko,42,0.27,24,57.14
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,2,PRINCÍP,10,0.06,6,60.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,3,Progresívne Slovensko,3203,21.34,2261,70.59
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,4,SPOLOČNE OBČANIA SLOVENSKA,9,0.05,7,77.77
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,5,OĽANO A PRIATELIA,944,6.28,774,81.99
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,6,Komunistická strana Slovenska,84,0.55,47,55.95
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,7,Maďarské fórum,10,0.06,5,50.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,8,Vlastenecký blok,27,0.17,25,92.59
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,9,"Modrí, Most - Híd",23,0.15,17,73.91
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,10,SPRAVODLIVOSŤ,11,0.07,5,45.45
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,11,Slovenské Hnutie Obrody,10,0.06,6,60.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,12,Sloboda a Solidarita,1079,7.18,847,78.49
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,13,SME RODINA,424,2.82,333,78.53
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,14,MySlovensko,21,0.13,12,57.14
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,15,Slovenská národná strana,889,5.92,733,82.45
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,16,SMER - sociálna demokracia,3722,24.8,2970,79.79
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,17,HLAS - sociálna demokracia,2844,18.94,2226,78.27
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,18,SZÖVETSÉG - Magyarok,6,0.03,4,66.66
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,19,SRDCE vlastenci a dôchodcovia,16,0.1,7,43.75
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,20,SDKU - DS,2,0.01,2,100.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,21,Kotlebovci - Ľudová strana Naše Slovensko,146,0.97,127,86.98
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,22,Demokrati,366,2.43,300,81.96
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,23,Kresťanskodemokratické hnutie,295,1.96,205,69.49
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,24,KARMA,64,0.42,53,82.81
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,25,REPUBLIKA,761,5.07,609,80.02
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,1,Pirátska strana - Slovensko,134,0.37,87,64.92
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,2,PRINCÍP,14,0.03,11,78.57
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,3,Progresívne Slovensko,6329,17.83,4641,73.32
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,4,SPOLOČNE OBČANIA SLOVENSKA,29,0.08,13,44.82
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,5,OĽANO A PRIATELIA,2604,7.33,2227,85.52
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,6,Komunistická strana Slovenska,188,0.52,125,66.48
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,7,Maďarské fórum,12,0.03,9,75.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,8,Vlastenecký blok,13,0.03,10,76.92
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,9,"Modrí, Most - Híd",32,0.09,23,71.87
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,10,SPRAVODLIVOSŤ,35,0.09,18,51.42
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,11,Slovenské Hnutie Obrody,18,0.05,13,72.22
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,12,Sloboda a Solidarita,2217,6.24,1805,81.41
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,13,SME RODINA,990,2.78,831,83.93
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,14,MySlovensko,45,0.12,32,71.11
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,15,Slovenská národná strana,2092,5.89,1807,86.37
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,16,SMER - sociálna demokracia,9522,26.83,7955,83.54
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,17,HLAS - sociálna demokracia,5873,16.55,4884,83.16
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,18,SZÖVETSÉG - Magyarok,10,0.02,4,40.0
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,19,SRDCE vlastenci a dôchodcovia,31,0.08,10,32.25
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,20,SDKU - DS,13,0.03,8,61.53
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,21,Kotlebovci - Ľudová strana Naše Slovensko,454,1.27,378,83.25
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,22,Demokrati,986,2.77,851,86.3
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,23,Kresťanskodemokratické hnutie,1739,4.9,1244,71.53
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,24,KARMA,78,0.21,45,57.69
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,25,REPUBLIKA,2027,5.71,1776,87.61
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,1,Pirátska strana - Slovensko,104,0.28,68,65.38
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,2,PRINCÍP,7,0.01,5,71.42
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,3,Progresívne Slovensko,5371,14.91,4020,74.84
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,4,SPOLOČNE OBČANIA SLOVENSKA,43,0.11,29,67.44
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,5,OĽANO A PRIATELIA,1694,4.7,1448,85.47
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,6,Komunistická strana Slovenska,104,0.28,69,66.34
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,7,Maďarské fórum,5,0.01,5,100.0
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,8,Vlastenecký blok,7,0.01,6,85.71
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,9,"Modrí, Most - Híd",44,0.12,36,81.81
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,10,SPRAVODLIVOSŤ,16,0.04,11,68.75
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,11,Slovenské Hnutie Obrody,17,0.04,14,82.35
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,12,Sloboda a Solidarita,1728,4.79,1368,79.16
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,13,SME RODINA,732,2.03,579,79.09
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,14,MySlovensko,42,0.11,29,69.04
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,15,Slovenská národná strana,3011,8.36,2572,85.42
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,16,SMER - sociálna demokracia,12131,33.68,10201,84.09
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,17,HLAS - sociálna demokracia,5672,15.75,4685,82.59
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,18,SZÖVETSÉG - Magyarok,12,0.03,8,66.66
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,19,SRDCE vlastenci a dôchodcovia,28,0.07,16,57.14
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,20,SDKU - DS,12,0.03,7,58.33
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,21,Kotlebovci - Ľudová strana Naše Slovensko,332,0.92,284,85.54
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,22,Demokrati,896,2.48,746,83.25
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,23,Kresťanskodemokratické hnutie,1979,5.49,1352,68.31
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,24,KARMA,24,0.06,16,66.66
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,25,REPUBLIKA,1999,5.55,1708,85.44
