Kód kraja,Názov kraja,Kód územného obvodu,Názov územného obvodu,Kód okresu,Názov okresu,Kód obce,Názov obce,Počet volebných okrskov,Počet potvrdených okrskových zápisníc,Podiel potvrdených okrskových zápisníc v %,Počet zapísaných voličov,Počet zúčastnených voličov,Účasť voličov v %,Počet odovzdaných obálok na hlasovanie,Podiel odovzdaných obálok v %,Počet platných hlasov spolu,Podiel platných hlasov spolu v %
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,509540,Dolný Kubín,18,18,100.0,14042,9875,70.32,9864,99.88,9773,98.96
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,509671,Horná Lehota,1,1,100.0,444,338,76.12,338,100.0,338,100.0
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,509698,Chlebnice,1,1,100.0,1231,846,68.72,841,99.4,832,98.34
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,509701,Istebné,1,1,100.0,1067,746,69.91,746,100.0,740,99.19
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,509710,Jasenová,1,1,100.0,352,257,73.01,257,100.0,253,98.44
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,509744,Kraľovany,1,1,100.0,360,299,83.05,299,100.0,293,97.99
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,509761,Krivá,1,1,100.0,627,520,82.93,520,100.0,517,99.42
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,509787,Leštiny,1,1,100.0,240,185,77.08,185,100.0,183,98.91
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,509825,Malatiná,1,1,100.0,633,451,71.24,451,100.0,447,99.11
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,509833,Medzibrodie nad Oravou,1,1,100.0,445,343,77.07,343,100.0,343,100.0
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,509922,Oravská Poruba,1,1,100.0,851,664,78.02,663,99.84,659,99.24
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,509957,Oravský Podzámok,2,2,100.0,1093,819,74.93,819,100.0,814,99.38
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,509965,Osádka,1,1,100.0,131,93,70.99,93,100.0,91,97.84
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,509973,Párnica,1,1,100.0,778,584,75.06,582,99.65,577,98.8
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,509990,Pokryváč,1,1,100.0,141,108,76.59,108,100.0,107,99.07
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,510009,Pribiš,1,1,100.0,373,281,75.33,280,99.64,277,98.57
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,510017,Pucov,1,1,100.0,674,484,71.81,484,100.0,473,97.72
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,510041,Sedliacka Dubová,1,1,100.0,399,299,74.93,299,100.0,298,99.66
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,510165,Veličná,1,1,100.0,1192,905,75.92,903,99.77,898,99.22
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,510181,Vyšný Kubín,1,1,100.0,612,506,82.67,506,100.0,504,99.6
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,510211,Zázrivá,2,2,100.0,2203,1583,71.85,1579,99.74,1555,98.23
5,Žilinský kraj,502,Dolný Kubín,503,Dolný Kubín,510254,Žaškov,1,1,100.0,1317,930,70.61,930,100.0,920,98.92
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510271,Beňadiková,1,1,100.0,415,287,69.15,287,100.0,283,98.6
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510319,Bobrovček,1,1,100.0,146,105,71.91,105,100.0,105,100.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510327,Bobrovec,2,2,100.0,1599,1188,74.29,1188,100.0,1168,98.31
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510335,Bobrovník,1,1,100.0,125,81,64.8,81,100.0,80,98.76
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510351,Bukovina,1,1,100.0,96,73,76.04,73,100.0,70,95.89
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510386,Demänovská Dolina,1,1,100.0,542,487,89.85,486,99.79,481,98.76
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510408,Dúbrava,1,1,100.0,992,757,76.31,757,100.0,748,98.81
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510416,Galovany,1,1,100.0,236,197,83.47,197,100.0,194,98.47
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510424,Gôtovany,1,1,100.0,399,286,71.67,286,100.0,285,99.65
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510459,Huty,1,1,100.0,160,114,71.25,114,100.0,114,100.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510467,Hybe,1,1,100.0,1230,902,73.33,902,100.0,899,99.66
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,556807,Ižipovce,1,1,100.0,99,79,79.79,79,100.0,77,97.46
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510505,Jakubovany,1,1,100.0,327,243,74.31,243,100.0,241,99.17
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510513,Jalovec,1,1,100.0,260,205,78.84,205,100.0,204,99.51
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510521,Jamník,1,1,100.0,386,275,71.24,275,100.0,270,98.18
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,507393,Konská,1,1,100.0,184,132,71.73,132,100.0,131,99.24
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510564,Kráľova Lehota,1,1,100.0,525,416,79.23,416,100.0,414,99.51
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510572,Kvačany,1,1,100.0,453,344,75.93,344,100.0,337,97.96
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510581,Lazisko,1,1,100.0,359,274,76.32,274,100.0,267,97.44
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510602,Liptovská Anna,1,1,100.0,100,63,63.0,63,100.0,62,98.41
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510611,Liptovská Kokava,1,1,100.0,721,571,79.19,571,100.0,561,98.24
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,558281,Liptovská Porúbka,1,1,100.0,1020,619,60.68,619,100.0,601,97.09
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510653,Liptovská Sielnica,1,1,100.0,535,434,81.12,434,100.0,422,97.23
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510688,Liptovské Beharovce,1,1,100.0,73,57,78.08,57,100.0,57,100.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510696,Liptovské Kľačany,1,1,100.0,291,231,79.38,231,100.0,229,99.13
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510700,Liptovské Matiašovce,1,1,100.0,261,204,78.16,204,100.0,202,99.01
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510726,Liptovský Hrádok,7,7,100.0,5959,4174,70.04,4173,99.97,4132,98.99
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510734,Liptovský Ján,1,1,100.0,1143,903,79.0,903,100.0,898,99.44
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510262,Liptovský Mikuláš,32,32,100.0,25120,17150,68.27,17128,99.87,16966,98.92
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510751,Liptovský Ondrej,1,1,100.0,532,411,77.25,408,99.27,403,98.05
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,580287,Liptovský Peter,1,1,100.0,1052,735,69.86,735,100.0,720,97.95
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510777,Liptovský Trnovec,1,1,100.0,548,446,81.38,446,100.0,440,98.65
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510793,Ľubeľa,1,1,100.0,957,744,77.74,744,100.0,732,98.38
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510831,Malatíny,1,1,100.0,243,182,74.89,180,98.9,178,97.8
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510840,Malé Borové,1,1,100.0,103,72,69.9,72,100.0,71,98.61
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510858,Malužiná,1,1,100.0,208,156,75.0,154,98.71,152,97.43
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510874,Nižná Boca,1,1,100.0,162,135,83.33,135,100.0,133,98.51
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510904,Partizánska Ľupča,1,1,100.0,1073,792,73.81,792,100.0,781,98.61
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510912,Pavčina Lehota,1,1,100.0,427,355,83.13,355,100.0,354,99.71
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510921,Pavlova Ves,1,1,100.0,226,138,61.06,138,100.0,138,100.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510947,Podtureň,1,1,100.0,840,634,75.47,634,100.0,626,98.73
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510963,Pribylina,1,1,100.0,1354,931,68.75,931,100.0,920,98.81
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,510971,Prosiek,1,1,100.0,187,146,78.07,146,100.0,143,97.94
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,511013,Smrečany,1,1,100.0,592,473,79.89,473,100.0,468,98.94
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,511048,Svätý Kríž,1,1,100.0,740,520,70.27,520,100.0,516,99.23
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,511072,Trstené,1,1,100.0,185,148,80.0,148,100.0,145,97.97
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,511099,Uhorská Ves,1,1,100.0,439,321,73.12,321,100.0,320,99.68
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,511111,Vavrišovo,1,1,100.0,596,447,75.0,447,100.0,443,99.1
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,511129,Važec,2,2,100.0,1971,1183,60.02,1181,99.83,1158,97.88
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,511137,Veľké Borové,1,1,100.0,87,77,88.5,77,100.0,77,100.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,511145,Veterná Poruba,1,1,100.0,315,215,68.25,215,100.0,211,98.13
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,511153,Vlachy,1,1,100.0,563,421,74.77,421,100.0,419,99.52
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,511170,Východná,2,2,100.0,1751,1147,65.5,1147,100.0,1128,98.34
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,511188,Vyšná Boca,1,1,100.0,145,126,86.89,126,100.0,126,100.0
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,511196,Závažná Poruba,1,1,100.0,1068,814,76.21,814,100.0,807,99.14
5,Žilinský kraj,503,Liptovský Mikuláš,505,Liptovský Mikuláš,511200,Žiar,1,1,100.0,399,350,87.71,350,100.0,346,98.85
5,Žilinský kraj,504,Martin,506,Martin,512052,Belá - Dulice,1,1,100.0,1039,799,76.9,799,100.0,788,98.62
5,Žilinský kraj,504,Martin,506,Martin,512061,Benice,1,1,100.0,275,214,77.81,214,100.0,211,98.59
5,Žilinský kraj,504,Martin,506,Martin,512079,Blatnica,1,1,100.0,843,694,82.32,693,99.85,689,99.27
5,Žilinský kraj,504,Martin,506,Martin,512133,Bystrička,1,1,100.0,1243,970,78.03,970,100.0,956,98.55
5,Žilinský kraj,504,Martin,506,Martin,512150,Ďanová,1,1,100.0,444,342,77.02,342,100.0,338,98.83
5,Žilinský kraj,504,Martin,506,Martin,512168,Diaková,1,1,100.0,414,358,86.47,356,99.44,352,98.32
5,Žilinský kraj,504,Martin,506,Martin,512206,Dolný Kalník,1,1,100.0,267,216,80.89,216,100.0,215,99.53
5,Žilinský kraj,504,Martin,506,Martin,512214,Dražkovce,1,1,100.0,816,687,84.19,687,100.0,680,98.98
5,Žilinský kraj,504,Martin,506,Martin,512257,Folkušová,1,1,100.0,120,94,78.33,94,100.0,92,97.87
5,Žilinský kraj,504,Martin,506,Martin,512290,Horný Kalník,1,1,100.0,154,132,85.71,132,100.0,132,100.0
5,Žilinský kraj,504,Martin,506,Martin,512346,Karlová,1,1,100.0,89,67,75.28,67,100.0,66,98.5
5,Žilinský kraj,504,Martin,506,Martin,512354,Kláštor pod Znievom,1,1,100.0,1371,1045,76.22,1039,99.42,1021,97.7
5,Žilinský kraj,504,Martin,506,Martin,512371,Košťany nad Turcom,1,1,100.0,1124,872,77.58,868,99.54,854,97.93
5,Žilinský kraj,504,Martin,506,Martin,512389,Krpeľany,1,1,100.0,867,675,77.85,674,99.85,666,98.66
5,Žilinský kraj,504,Martin,506,Martin,512397,Laskár,1,1,100.0,111,80,72.07,80,100.0,80,100.0
5,Žilinský kraj,504,Martin,506,Martin,512419,Ležiachov,1,1,100.0,140,108,77.14,108,100.0,106,98.14
5,Žilinský kraj,504,Martin,506,Martin,512435,Lipovec,1,1,100.0,738,574,77.77,573,99.82,561,97.73
5,Žilinský kraj,504,Martin,506,Martin,512036,Martin,52,52,100.0,41524,29364,70.71,29335,99.9,29075,99.01
5,Žilinský kraj,504,Martin,506,Martin,512478,Necpaly,1,1,100.0,837,643,76.82,642,99.84,635,98.75
5,Žilinský kraj,504,Martin,506,Martin,512486,Nolčovo,1,1,100.0,203,138,67.98,138,100.0,137,99.27
5,Žilinský kraj,504,Martin,506,Martin,512508,Podhradie,1,1,100.0,549,415,75.59,415,100.0,409,98.55
5,Žilinský kraj,504,Martin,506,Martin,512524,Príbovce,1,1,100.0,880,688,78.18,688,100.0,677,98.4
5,Žilinský kraj,504,Martin,506,Martin,512541,Rakovo,1,1,100.0,298,211,70.8,211,100.0,209,99.05
5,Žilinský kraj,504,Martin,506,Martin,512567,Ratkovo,1,1,100.0,171,132,77.19,132,100.0,132,100.0
5,Žilinský kraj,504,Martin,506,Martin,512583,Sklabiňa,1,1,100.0,530,411,77.54,411,100.0,406,98.78
5,Žilinský kraj,504,Martin,506,Martin,512591,Sklabinský Podzámok,1,1,100.0,162,118,72.83,118,100.0,118,100.0
5,Žilinský kraj,504,Martin,506,Martin,512613,Slovany,1,1,100.0,370,300,81.08,298,99.33,295,98.33
5,Žilinský kraj,504,Martin,506,Martin,512630,Socovce,1,1,100.0,178,132,74.15,132,100.0,130,98.48
5,Žilinský kraj,504,Martin,506,Martin,512648,Sučany,4,4,100.0,3951,2834,71.72,2833,99.96,2804,98.94
5,Žilinský kraj,504,Martin,506,Martin,512656,Šútovo,1,1,100.0,412,327,79.36,327,100.0,326,99.69
5,Žilinský kraj,504,Martin,506,Martin,512664,Trebostovo,1,1,100.0,482,370,76.76,370,100.0,368,99.45
5,Žilinský kraj,504,Martin,506,Martin,512672,Trnovo,1,1,100.0,220,162,73.63,162,100.0,161,99.38
5,Žilinský kraj,504,Martin,506,Martin,512681,Turany,4,4,100.0,3410,2493,73.1,2491,99.91,2437,97.75
5,Žilinský kraj,504,Martin,506,Martin,512702,Turčianska Štiavnička,1,1,100.0,750,563,75.06,563,100.0,554,98.4
5,Žilinský kraj,504,Martin,506,Martin,545961,Turčianske Jaseno,1,1,100.0,368,254,69.02,254,100.0,249,98.03
5,Žilinský kraj,504,Martin,506,Martin,512711,Turčianske Kľačany,1,1,100.0,815,627,76.93,626,99.84,621,99.04
5,Žilinský kraj,504,Martin,506,Martin,512737,Turčiansky Ďur,1,1,100.0,137,91,66.42,91,100.0,91,100.0
5,Žilinský kraj,504,Martin,506,Martin,512753,Turčiansky Peter,1,1,100.0,413,328,79.41,328,100.0,316,96.34
5,Žilinský kraj,504,Martin,506,Martin,512761,Valča,1,1,100.0,1483,1142,77.0,1141,99.91,1130,98.94
5,Žilinský kraj,504,Martin,506,Martin,512796,Vrícko,1,1,100.0,393,294,74.8,294,100.0,291,98.97
5,Žilinský kraj,504,Martin,506,Martin,557358,Vrútky,7,7,100.0,5958,4175,70.07,4173,99.95,4128,98.87
5,Žilinský kraj,504,Martin,506,Martin,512818,Záborie,1,1,100.0,127,98,77.16,98,100.0,96,97.95
5,Žilinský kraj,504,Martin,506,Martin,512834,Žabokreky,1,1,100.0,1000,784,78.4,783,99.87,774,98.72
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512044,Abramová,1,1,100.0,163,117,71.77,117,100.0,114,97.43
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512087,Blažovce,1,1,100.0,139,105,75.53,105,100.0,103,98.09
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512095,Bodorová,1,1,100.0,181,143,79.0,143,100.0,140,97.9
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512109,Borcová,1,1,100.0,128,85,66.4,85,100.0,85,100.0
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512117,Brieštie,1,1,100.0,124,79,63.7,79,100.0,79,100.0
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512125,Budiš,1,1,100.0,167,130,77.84,130,100.0,125,96.15
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512141,Čremošné,1,1,100.0,106,80,75.47,80,100.0,77,96.25
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512222,Dubové,1,1,100.0,570,453,79.47,453,100.0,448,98.89
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512265,Háj,1,1,100.0,380,304,80.0,304,100.0,299,98.35
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512273,Horná Štubňa,1,1,100.0,1285,798,62.1,798,100.0,791,99.12
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512303,Ivančiná,1,1,100.0,83,60,72.28,60,100.0,60,100.0
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512311,Jasenovo,1,1,100.0,114,82,71.92,82,100.0,82,100.0
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512320,Jazernica,1,1,100.0,307,234,76.22,234,100.0,232,99.14
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512338,Kaľamenová,1,1,100.0,75,55,73.33,55,100.0,55,100.0
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512427,Liešno,1,1,100.0,50,33,66.0,33,100.0,32,96.96
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512443,Malý Čepčín,1,1,100.0,457,356,77.89,356,100.0,348,97.75
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512451,Moškovec,1,1,100.0,66,60,90.9,60,100.0,60,100.0
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512460,Mošovce,1,1,100.0,1136,863,75.96,863,100.0,859,99.53
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512494,Ondrašová,1,1,100.0,72,62,86.11,62,100.0,62,100.0
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512559,Rakša,1,1,100.0,184,145,78.8,145,100.0,145,100.0
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512575,Rudno,1,1,100.0,177,142,80.22,142,100.0,142,100.0
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512605,Sklené,1,1,100.0,596,422,70.8,422,100.0,417,98.81
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512621,Slovenské Pravno,1,1,100.0,749,551,73.56,551,100.0,538,97.64
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512699,Turček,1,1,100.0,520,325,62.5,325,100.0,320,98.46
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512729,Turčianske Teplice,7,7,100.0,5321,3970,74.61,3966,99.89,3927,98.91
5,Žilinský kraj,504,Martin,509,Turčianske Teplice,512788,Veľký Čepčín,1,1,100.0,208,150,72.11,150,100.0,148,98.66
5,Žilinský kraj,505,Námestovo,507,Námestovo,509558,Babín,1,1,100.0,1079,740,68.58,740,100.0,728,98.37
5,Žilinský kraj,505,Námestovo,507,Námestovo,509566,Beňadovo,1,1,100.0,621,500,80.51,499,99.8,494,98.8
5,Žilinský kraj,505,Námestovo,507,Námestovo,509582,Bobrov,2,2,100.0,1471,1125,76.47,1125,100.0,1113,98.93
5,Žilinský kraj,505,Námestovo,507,Námestovo,509591,Breza,1,1,100.0,1224,855,69.85,855,100.0,833,97.42
5,Žilinský kraj,505,Námestovo,507,Námestovo,509680,Hruštín,3,3,100.0,2483,1799,72.45,1793,99.66,1745,96.99
5,Žilinský kraj,505,Námestovo,507,Námestovo,509728,Klin,2,2,100.0,1796,1352,75.27,1350,99.85,1298,96.0
5,Žilinský kraj,505,Námestovo,507,Námestovo,509779,Krušetnica,1,1,100.0,787,624,79.28,623,99.83,610,97.75
5,Žilinský kraj,505,Námestovo,507,Námestovo,509809,Lokca,2,2,100.0,1805,1305,72.29,1304,99.92,1287,98.62
5,Žilinský kraj,505,Námestovo,507,Námestovo,509817,Lomná,1,1,100.0,693,473,68.25,473,100.0,465,98.3
5,Žilinský kraj,505,Námestovo,507,Námestovo,509850,Mútne,2,2,100.0,2202,1652,75.02,1652,100.0,1620,98.06
5,Žilinský kraj,505,Námestovo,507,Námestovo,509868,Námestovo,8,8,100.0,5743,4199,73.11,4197,99.95,4160,99.07
5,Žilinský kraj,505,Námestovo,507,Námestovo,509884,Novoť,3,3,100.0,2694,1987,73.75,1976,99.44,1962,98.74
5,Žilinský kraj,505,Námestovo,507,Námestovo,509892,Oravská Jasenica,1,1,100.0,1471,1089,74.03,1089,100.0,1074,98.62
5,Žilinský kraj,505,Námestovo,507,Námestovo,509906,Oravská Lesná,2,2,100.0,2649,2055,77.57,2055,100.0,2042,99.36
5,Žilinský kraj,505,Námestovo,507,Námestovo,509914,Oravská Polhora,3,3,100.0,2909,2033,69.88,2033,100.0,2011,98.91
5,Žilinský kraj,505,Námestovo,507,Námestovo,509931,Oravské Veselé,2,2,100.0,2276,1677,73.68,1676,99.94,1650,98.38
5,Žilinský kraj,505,Námestovo,507,Námestovo,510025,Rabča,3,3,100.0,3699,2471,66.8,2455,99.35,2402,97.2
5,Žilinský kraj,505,Námestovo,507,Námestovo,510033,Rabčice,2,2,100.0,1535,1091,71.07,1091,100.0,1076,98.62
5,Žilinský kraj,505,Námestovo,507,Námestovo,510050,Sihelné,1,1,100.0,1543,952,61.69,950,99.78,924,97.05
5,Žilinský kraj,505,Námestovo,507,Námestovo,510092,Ťapešovo,1,1,100.0,587,469,79.89,469,100.0,466,99.36
5,Žilinský kraj,505,Námestovo,507,Námestovo,510149,Vasiľov,1,1,100.0,605,466,77.02,463,99.35,451,96.78
5,Žilinský kraj,505,Námestovo,507,Námestovo,510157,Vavrečka,1,1,100.0,1211,925,76.38,925,100.0,909,98.27
5,Žilinský kraj,505,Námestovo,507,Námestovo,510203,Zákamenné,4,4,100.0,4032,2952,73.21,2947,99.83,2901,98.27
5,Žilinský kraj,505,Námestovo,507,Námestovo,510246,Zubrohlava,2,2,100.0,1782,1269,71.21,1269,100.0,1255,98.89
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,509604,Brezovica,1,1,100.0,1116,869,77.86,868,99.88,858,98.73
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,518719,Čimhová,1,1,100.0,507,388,76.52,388,100.0,387,99.74
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,509655,Habovka,1,1,100.0,1066,828,77.67,828,100.0,820,99.03
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,509663,Hladovka,1,1,100.0,782,568,72.63,567,99.82,561,98.76
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,509795,Liesek,2,2,100.0,2224,1712,76.97,1711,99.94,1687,98.53
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,509876,Nižná,4,4,100.0,3107,2319,74.63,2318,99.95,2296,99.0
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,509949,Oravský Biely Potok,1,1,100.0,576,455,78.99,455,100.0,450,98.9
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,509981,Podbiel,1,1,100.0,1039,807,77.67,807,100.0,789,97.76
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,510076,Suchá Hora,1,1,100.0,1105,794,71.85,794,100.0,785,98.86
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,510084,Štefanov nad Oravou,2,2,100.0,533,426,79.92,426,100.0,424,99.53
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,510106,Trstená,6,6,100.0,5361,3959,73.84,3959,100.0,3916,98.91
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,510114,Tvrdošín,7,7,100.0,6788,4995,73.58,4991,99.91,4939,98.87
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,510173,Vitanová,1,1,100.0,1072,825,76.95,825,100.0,817,99.03
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,510190,Zábiedovo,1,1,100.0,683,502,73.49,502,100.0,493,98.2
5,Žilinský kraj,505,Námestovo,510,Tvrdošín,510238,Zuberec,2,2,100.0,1715,1400,81.63,1400,100.0,1390,99.28
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510301,Bešeňová,1,1,100.0,631,493,78.12,493,100.0,490,99.39
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510441,Hubová,1,1,100.0,857,641,74.79,641,100.0,641,100.0
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,507300,Ivachnová,1,1,100.0,529,398,75.23,398,100.0,394,98.99
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510530,Kalameny,1,1,100.0,370,287,77.56,286,99.65,284,98.95
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510548,Komjatná,1,1,100.0,1204,879,73.0,879,100.0,869,98.86
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510599,Likavka,2,2,100.0,2363,1727,73.08,1727,100.0,1705,98.72
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510629,Liptovská Lúžna,3,3,100.0,2225,1567,70.42,1565,99.87,1546,98.65
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510637,Liptovská Osada,2,2,100.0,1410,1027,72.83,1024,99.7,1019,99.22
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510661,Liptovská Štiavnica,1,1,100.0,1105,847,76.65,847,100.0,834,98.46
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510670,Liptovská Teplá,1,1,100.0,819,627,76.55,627,100.0,623,99.36
5,Žilinský kraj,506,Ružomberok,508,Ružomberok,510718,Liptovské Revúce,3,3,100.0,1298,964,74.26,963,99.89,958,99.37
