Kód kraja,Názov kraja,Kód územného obvodu,Názov územného obvodu,Kód okresu,Názov okresu,Kód obce,Názov obce,Počet volebných okrskov
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542806,Čierna Lehota,1
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542822,Dežerice,1
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542849,Dolné Naštice,1
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542857,Dubnička,1
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542873,Dvorec,1
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542890,Haláčovce,1
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,542920,Horné Naštice,1
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,556408,Chudá Lehota,1
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,543080,Krásna Ves,1
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,543136,Kšinná,1
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,556360,Libichava,1
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505056,Ľutov,1
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505072,Malá Hradná,1
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505102,Malé Hoste,1
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505153,Miezgovce,1
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505200,Nedašovce,1
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505277,Omastiná,1
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,556289,Otrhánky,1
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505331,Pečeňany,1
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505358,Podlužany,1
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,556742,Pochabany,1
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505382,Pravotice,1
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505412,Prusy,1
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505447,Ruskovce,1
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505455,Rybany,1
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505471,Slatina nad Bebravou,1
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505480,Slatinka nad Bebravou,1
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505544,Šípkov,1
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505552,Šišov,1
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505579,Timoradza,1
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505595,Trebichava,1
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505625,Uhrovec,1
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505633,Uhrovské Podhradie,1
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,545651,Veľké Držkovce,3
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505684,Veľké Hoste,1
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505692,Veľké Chlievany,1
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505765,Vysočany,1
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505790,Zlatníky,1
3,Trenčiansky kraj,301,Bánovce nad Bebravou,301,Bánovce nad Bebravou,505811,Žitná - Radiša,1
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504254,Brestovec,2
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504262,Brezová pod Bradlom,4
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504289,Bukovec,1
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,506079,Hrašné,1
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504408,Chvojnica,1
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504424,Jablonka,1
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,506141,Kostolné,2
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504467,Košariská,1
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,506150,Krajné,2
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504581,Myjava,10
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,506419,Podkylava,1
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504661,Polianka,1
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504688,Poriadie,1
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504696,Priepasné,1
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504793,Rudník,1
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504866,Stará Myjava,1
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,303,Myjava,504971,Vrbovce,1
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,505846,Beckov,1
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,505871,Bošáca,1
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,505889,Brunovce,1
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,505897,Bzince pod Javorinou,4
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,505901,Čachtice,3
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,505919,Častkovce,1
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,505951,Dolné Srnie,1
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,556424,Haluzice,1
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506001,Horná Streda,1
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,505994,Hôrka nad Váhom,1
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506052,Hrádok,1
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506061,Hrachovište,1
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506109,Kálnica,1
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506125,Kočovce,3
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506184,Lubina,2
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506206,Lúka,1
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506249,Modrová,1
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506257,Modrovka,1
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506265,Moravské Lieskové,2
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506303,Nová Bošáca,1
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506311,Nová Lehota,1
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,556459,Nová Ves nad Váhom,1
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506338,Nové Mesto nad Váhom,15
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506346,Očkov,1
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506401,Pobedim,1
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506427,Podolie,2
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506435,Potvorice,1
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506443,Považany,1
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506516,Stará Lehota,1
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506524,Stará Turá,10
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506583,Trenčianske Bohuslavice,1
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506630,Vaďovce,1
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,506672,Višňové,1
3,Trenčiansky kraj,302,Nové Mesto nad Váhom,304,Nové Mesto nad Váhom,556441,Zemianske Podhradie,1
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,557633,Bodiná,1
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,512915,Brvnište,1
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,557561,Čelkova Lehota,1
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,512966,Dolná Mariková,2
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,546640,Dolný Lieskov,2
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,513008,Domaniža,2
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,557609,Ďurďové,1
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,557510,Hatné,1
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,513083,Horná Mariková,1
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,580856,Horný Lieskov,1
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,513172,Jasenica,1
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,557552,Klieština,1
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,513245,Kostolec,1
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,557579,Malé Lednice,1
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,513466,Papradno,2
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,513474,Plevník - Drienové,1
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,558222,Počarová,1
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,580864,Podskalie,1
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,512842,Považská Bystrica,35
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,513563,Prečín,2
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,513601,Pružina,2
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,557595,Sádočné,1
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,557480,Slopná,1
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,513687,Stupné,1
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,518913,Sverepec,2
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,513741,Udiča,3
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,513784,Vrchteplá,1
3,Trenčiansky kraj,303,Považská Bystrica,306,Považská Bystrica,513822,Záskalie,1
3,Trenčiansky kraj,303,Považská Bystrica,308,Púchov,512851,Beluša,8
3,Trenčiansky kraj,303,Považská Bystrica,308,Púchov,512940,Dohňany,3
3,Trenčiansky kraj,303,Považská Bystrica,308,Púchov,512958,Dolná Breznica,1
3,Trenčiansky kraj,303,Považská Bystrica,308,Púchov,557439,Dolné Kočkovce,1
3,Trenčiansky kraj,303,Považská Bystrica,308,Púchov,557692,Horná Breznica,1
3,Trenčiansky kraj,303,Považská Bystrica,308,Púchov,513121,Horovce,1
3,Trenčiansky kraj,303,Považská Bystrica,308,Púchov,557501,Kvašov,1
3,Trenčiansky kraj,303,Považská Bystrica,308,Púchov,513300,Lazy pod Makytou,2
3,Trenčiansky kraj,303,Považská Bystrica,308,Púchov,513318,Lednica,1
3,Trenčiansky kraj,303,Považská Bystrica,308,Púchov,513326,Lednické Rovne,5
3,Trenčiansky kraj,303,Považská Bystrica,308,Púchov,513334,Lúky,1
3,Trenčiansky kraj,303,Považská Bystrica,308,Púchov,513342,Lysá pod Makytou,2
3,Trenčiansky kraj,303,Považská Bystrica,308,Púchov,513377,Mestečko,1
3,Trenčiansky kraj,303,Považská Bystrica,308,Púchov,513407,Mojtín,1
3,Trenčiansky kraj,303,Považská Bystrica,308,Púchov,557447,Nimnica,1
3,Trenčiansky kraj,303,Považská Bystrica,308,Púchov,513610,Púchov,18
3,Trenčiansky kraj,303,Považská Bystrica,308,Púchov,557471,Streženice,1
3,Trenčiansky kraj,303,Považská Bystrica,308,Púchov,513776,Visolaje,1
3,Trenčiansky kraj,303,Považská Bystrica,308,Púchov,557498,Vydrná,1
3,Trenčiansky kraj,303,Považská Bystrica,308,Púchov,513814,Záriečie,1
3,Trenčiansky kraj,303,Považská Bystrica,308,Púchov,500348,Zubák,1
3,Trenčiansky kraj,304,Prievidza,305,Partizánske,542733,Bošany,3
3,Trenčiansky kraj,304,Prievidza,305,Partizánske,580449,Brodzany,1
3,Trenčiansky kraj,304,Prievidza,305,Partizánske,542962,Hradište,1
3,Trenčiansky kraj,304,Prievidza,305,Partizánske,543004,Chynorany,2
3,Trenčiansky kraj,304,Prievidza,305,Partizánske,556416,Ješkova Ves,1
3,Trenčiansky kraj,304,Prievidza,305,Partizánske,543047,Klátova Nová Ves,2
3,Trenčiansky kraj,304,Prievidza,305,Partizánske,543055,Kolačno,1
3,Trenčiansky kraj,304,Prievidza,305,Partizánske,556246,Krásno,1
3,Trenčiansky kraj,304,Prievidza,305,Partizánske,556173,Livina,1
3,Trenčiansky kraj,304,Prievidza,305,Partizánske,556190,Livinské Opatovce,1
3,Trenčiansky kraj,304,Prievidza,305,Partizánske,505129,Malé Kršteňany,1
3,Trenčiansky kraj,304,Prievidza,305,Partizánske,580953,Malé Uherce,1
3,Trenčiansky kraj,304,Prievidza,305,Partizánske,505170,Nadlice,1
3,Trenčiansky kraj,304,Prievidza,305,Partizánske,505196,Nedanovce,1
3,Trenčiansky kraj,304,Prievidza,305,Partizánske,505307,Ostratice,1
3,Trenčiansky kraj,304,Prievidza,305,Partizánske,505315,Partizánske,22
3,Trenčiansky kraj,304,Prievidza,305,Partizánske,505323,Pažiť,1
3,Trenčiansky kraj,304,Prievidza,305,Partizánske,505463,Skačany,1
3,Trenčiansky kraj,304,Prievidza,305,Partizánske,556271,Turčianky,1
3,Trenčiansky kraj,304,Prievidza,305,Partizánske,505706,Veľké Kršteňany,1
3,Trenčiansky kraj,304,Prievidza,305,Partizánske,505722,Veľké Uherce,2
3,Trenčiansky kraj,304,Prievidza,305,Partizánske,505731,Veľký Klíž,2
3,Trenčiansky kraj,304,Prievidza,305,Partizánske,505803,Žabokreky nad Nitrou,1
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,513903,Bojnice,5
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,513911,Bystričany,2
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,513920,Cigeľ,1
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,513938,Čavoj,1
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,513946,Čereňany,1
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,513954,Diviacka Nová Ves,1
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,513962,Diviaky nad Nitricou,2
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,513971,Dlžín,1
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,513989,Dolné Vestenice,2
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,513997,Handlová,18
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514004,Horná Ves,1
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514012,Horné Vestenice,1
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514021,Chrenovec - Brusno,1
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514039,Chvojnica,1
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,557714,Jalovec,1
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514063,Kamenec pod Vtáčnikom,2
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514071,Kanianka,3
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514080,Kľačno,1
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514098,Kocurany,1
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514101,Kostolná Ves,1
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514110,Koš,1
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514128,Lazany,1
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514136,Lehota pod Vtáčnikom,3
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514144,Liešťany,1
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,557706,Lipník,1
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514179,Malá Čausa,1
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514187,Malinová,1
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514209,Nedožery - Brezany,2
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514217,Nevidzany,1
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514225,Nitrianske Pravno,4
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514233,Nitrianske Rudno,1
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514241,Nitrianske Sučany,1
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514250,Nitrica,1
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514268,Nováky,5
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514284,Opatovce nad Nitrou,1
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514292,Oslany,3
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514306,Podhradie,1
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514314,Poluvsie,1
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514322,Poruba,1
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514331,Pravenec,2
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,513881,Prievidza,42
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514349,Radobica,2
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514357,Ráztočno,1
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514365,Rudnianska Lehota,1
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514373,Sebedražie,1
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514381,Seč,1
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514390,Šútovce,1
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514403,Temeš,1
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514411,Tužina,1
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514420,Valaská Belá,2
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514438,Veľká Čausa,1
3,Trenčiansky kraj,304,Prievidza,307,Prievidza,514454,Zemianske Kostoľany,1
3,Trenčiansky kraj,305,Trenčín,302,Ilava,582301,Bohunice,1
3,Trenčiansky kraj,305,Trenčín,302,Ilava,512885,Bolešov,1
3,Trenčiansky kraj,305,Trenčín,302,Ilava,557391,Borčice,1
3,Trenčiansky kraj,305,Trenčín,302,Ilava,512931,Červený Kameň,1
3,Trenčiansky kraj,305,Trenčín,302,Ilava,513016,Dubnica nad Váhom,19
3,Trenčiansky kraj,305,Trenčín,302,Ilava,513024,Dulov,1
3,Trenčiansky kraj,305,Trenčín,302,Ilava,513091,Horná Poruba,1
3,Trenčiansky kraj,305,Trenčín,302,Ilava,513156,Ilava,6
3,Trenčiansky kraj,305,Trenčín,302,Ilava,557404,Kameničany,1
3,Trenčiansky kraj,305,Trenčín,302,Ilava,513253,Košeca,3
3,Trenčiansky kraj,305,Trenčín,302,Ilava,513351,Košecké Podhradie,3
3,Trenčiansky kraj,305,Trenčín,302,Ilava,557617,Krivoklát,1
3,Trenčiansky kraj,305,Trenčín,302,Ilava,513296,Ladce,3
3,Trenčiansky kraj,305,Trenčín,302,Ilava,513385,Mikušovce,1
3,Trenčiansky kraj,305,Trenčín,302,Ilava,513440,Nová Dubnica,9
3,Trenčiansky kraj,305,Trenčín,302,Ilava,513598,Pruské,2
3,Trenčiansky kraj,305,Trenčín,302,Ilava,557412,Sedmerovec,1
3,Trenčiansky kraj,305,Trenčín,302,Ilava,557421,Slavnica,1
3,Trenčiansky kraj,305,Trenčín,302,Ilava,513725,Tuchyňa,1
3,Trenčiansky kraj,305,Trenčín,302,Ilava,557625,Vršatské Podhradie,1
3,Trenčiansky kraj,305,Trenčín,302,Ilava,513865,Zliechov,2
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,505838,Adamovské Kochanovce,1
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,505854,Bobot,1
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,505935,Dolná Poruba,1
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,505943,Dolná Súča,3
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,505960,Drietoma,2
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,505978,Dubodiel,1
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506010,Horná Súča,6
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506028,Horňany,1
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506036,Horné Srnie,2
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506044,Hrabovka,1
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506087,Chocholná - Velčice,1
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506095,Ivanovce,1
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506133,Kostolná - Záriečie,1
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506168,Krivosúd - Bodovka,1
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,545686,Melčice - Lieskové,1
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506231,Mníchova Lehota,1
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506273,Motešice,3
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506281,Nemšová,6
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506290,Neporadza,1
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506354,Omšenie,2
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506371,Opatovce,1
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,581348,Petrova Lehota,1
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506478,Selec,1
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,546682,Skalka nad Váhom,1
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506508,Soblahov,2
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506532,Svinná,1
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506541,Štvrtok,1
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506559,Trenčianska Teplá,4
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506567,Trenčianska Turná,4
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506591,Trenčianske Jastrabie,1
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506605,Trenčianske Mitice,1
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,545741,Trenčianske Stankovce,3
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506613,Trenčianske Teplice,4
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,505820,Trenčín,51
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506648,Veľká Hradná,1
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,506656,Veľké Bierovce,1
3,Trenčiansky kraj,305,Trenčín,309,Trenčín,556475,Zamarovce,1
4,Nitriansky kraj,401,Komárno,401,Komárno,501034,Bajč,3
4,Nitriansky kraj,401,Komárno,401,Komárno,501395,Bátorove Kosihy,3
4,Nitriansky kraj,401,Komárno,401,Komárno,501042,Bodza,1
4,Nitriansky kraj,401,Komárno,401,Komárno,555819,Bodzianske Lúky,1
4,Nitriansky kraj,401,Komárno,401,Komárno,501069,Brestovec,1
4,Nitriansky kraj,401,Komárno,401,Komárno,501077,Búč,1
